FactKey,BusinessKey,DateKey,KPIKey,Value,Target,DataQualityFlag,Source_Note
3664,7,20250801,34,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3665,7,20250801,35,91.33,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3666,7,20250801,36,93.99,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3667,7,20250801,37,96.65,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3668,7,20250801,38,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3669,7,20250801,39,75.46,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3670,7,20250801,40,78.12,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3671,7,20250801,41,80.78,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3672,7,20250801,42,83.44,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3673,7,20250801,43,33,28,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3674,7,20250801,44,88.75,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3675,7,20250801,45,91.41,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3676,7,20250801,46,94.07,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3677,7,20250801,47,58,49,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3678,7,20250801,48,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3679,7,20250801,49,75.54,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3680,7,20250801,50,78.2,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3681,7,20250801,51,80.86,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3682,7,20250801,52,83.52,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3683,7,20250801,53,33,28,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3684,7,20250801,54,88.83,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3685,7,20250801,55,46,39,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3686,8,20250801,1,38,32,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3687,8,20250801,2,45,38,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3688,8,20250801,3,51,43,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3689,8,20250801,4,57,48,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3690,8,20250801,5,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3691,8,20250801,6,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3692,8,20250801,7,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3693,8,20250801,8,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3694,8,20250801,9,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3695,8,20250801,10,32,27,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3696,8,20250801,11,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3697,8,20250801,12,45,38,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3698,8,20250801,13,168,143,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3699,8,20250801,14,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3700,8,20250801,15,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3701,8,20250801,16,0.0187,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3702,8,20250801,17,0.0795,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3703,8,20250801,18,0.1938,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3704,8,20250801,19,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3705,8,20250801,20,4.62,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3706,8,20250801,21,0.6821,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3707,8,20250801,22,69,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3708,8,20250801,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3709,8,20250801,24,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3710,8,20250801,25,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3711,8,20250801,26,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3712,8,20250801,27,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3713,8,20250801,28,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3714,8,20250801,29,3.98,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3715,8,20250801,30,3020540,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3716,8,20250801,31,3441800,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3717,8,20250801,32,3863060,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3718,8,20250801,33,4284320,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3719,8,20250801,34,58,49,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3720,8,20250801,35,72.8,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3721,8,20250801,36,75.46,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3722,8,20250801,37,78.12,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3723,8,20250801,38,21,18,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3724,8,20250801,39,83.43,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3725,8,20250801,40,86.09,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3726,8,20250801,41,88.75,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3727,8,20250801,42,91.41,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3728,8,20250801,43,52,44,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3729,8,20250801,44,96.72,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3730,8,20250801,45,72.88,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3731,8,20250801,46,75.54,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3732,8,20250801,47,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3733,8,20250801,48,21,18,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3734,8,20250801,49,83.51,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3735,8,20250801,50,86.17,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3736,8,20250801,51,88.83,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3737,8,20250801,52,91.49,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3738,8,20250801,53,52,44,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3739,8,20250801,54,96.8,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3740,8,20250801,55,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3741,9,20250801,1,57,48,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3742,9,20250801,2,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3743,9,20250801,3,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3744,9,20250801,4,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3745,9,20250801,5,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3746,9,20250801,6,26,22,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3747,9,20250801,7,32,27,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3748,9,20250801,8,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3749,9,20250801,9,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3750,9,20250801,10,51,43,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3751,9,20250801,11,57,48,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3752,9,20250801,12,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3753,9,20250801,13,42,36,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3754,9,20250801,14,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3755,9,20250801,15,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3756,9,20250801,16,0.0638,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3757,9,20250801,17,0.1456,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3758,9,20250801,18,0.299,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3759,9,20250801,19,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3760,9,20250801,20,6.57,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3761,9,20250801,21,0.9377,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3762,9,20250801,22,2.6,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3763,9,20250801,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3764,9,20250801,24,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3765,9,20250801,25,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3766,9,20250801,26,27,23,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3767,9,20250801,27,33,28,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3768,9,20250801,28,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3769,9,20250801,29,5.94,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3770,9,20250801,30,4283480,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3771,9,20250801,31,4704740,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3772,9,20250801,32,926000,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3773,9,20250801,33,1347260,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3774,9,20250801,34,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3775,9,20250801,35,80.77,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3776,9,20250801,36,83.43,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3777,9,20250801,37,86.08,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3778,9,20250801,38,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3779,9,20250801,39,91.4,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3780,9,20250801,40,94.06,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3781,9,20250801,41,96.72,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3782,9,20250801,42,72.87,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3783,9,20250801,43,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3784,9,20250801,44,78.19,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3785,9,20250801,45,80.85,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3786,9,20250801,46,83.51,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3787,9,20250801,47,33,28,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3788,9,20250801,48,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3789,9,20250801,49,91.48,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3790,9,20250801,50,94.14,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3791,9,20250801,51,96.8,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3792,9,20250801,52,72.95,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3793,9,20250801,53,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3794,9,20250801,54,78.27,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3795,9,20250801,55,21,18,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3796,10,20250801,1,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3797,10,20250801,2,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3798,10,20250801,3,26,22,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3799,10,20250801,4,32,27,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3800,10,20250801,5,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3801,10,20250801,6,45,38,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3802,10,20250801,7,51,43,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3803,10,20250801,8,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3804,10,20250801,9,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3805,10,20250801,10,8,7,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3806,10,20250801,11,14,12,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3807,10,20250801,12,20,17,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3808,10,20250801,13,96,82,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3809,10,20250801,14,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3810,10,20250801,15,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3811,10,20250801,16,0.1089,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3812,10,20250801,17,0.2118,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3813,10,20250801,18,0.4043,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3814,10,20250801,19,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3815,10,20250801,20,2.03,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3816,10,20250801,21,0.3433,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3817,10,20250801,22,31.1,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3818,10,20250801,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3819,10,20250801,24,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3820,10,20250801,25,39,33,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3821,10,20250801,26,45,38,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3822,10,20250801,27,51,43,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3823,10,20250801,28,58,49,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3824,10,20250801,29,1.39,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3825,10,20250801,30,1346420,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3826,10,20250801,31,1767680,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3827,10,20250801,32,2188940,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3828,10,20250801,33,2610200,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3829,10,20250801,34,33,28,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3830,10,20250801,35,88.74,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3831,10,20250801,36,91.4,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3832,10,20250801,37,94.05,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3833,10,20250801,38,58,49,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3834,10,20250801,39,72.87,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3835,10,20250801,40,75.53,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3836,10,20250801,41,78.19,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3837,10,20250801,42,80.84,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3838,10,20250801,43,27,23,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3839,10,20250801,44,86.16,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
3840,10,20250801,45,88.82,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
